,ts_recv,ts_event,rtype,publisher_id,instrument_id,action,side,depth,price,size,flags,ts_in_delta,sequence,bid_px_00,bid_sz_00,bid_ct_00,ask_px_00,ask_sz_00,ask_ct_00,bid_px_01,bid_sz_01,bid_ct_01,ask_px_01,ask_sz_01,ask_ct_01,bid_px_02,bid_sz_02,bid_ct_02,ask_px_02,ask_sz_02,ask_ct_02,bid_px_03,bid_sz_03,bid_ct_03,ask_px_03,ask_sz_03,ask_ct_03,bid_px_04,bid_sz_04,bid_ct_04,ask_px_04,ask_sz_04,ask_ct_04,bid_px_05,bid_sz_05,bid_ct_05,ask_px_05,ask_sz_05,ask_ct_05,bid_px_06,bid_sz_06,bid_ct_06,ask_px_06,ask_sz_06,ask_ct_06,bid_px_07,bid_sz_07,bid_ct_07,ask_px_07,ask_sz_07,ask_ct_07,bid_px_08,bid_sz_08,bid_ct_08,ask_px_08,ask_sz_08,ask_ct_08,bid_px_09,bid_sz_09,bid_ct_09,ask_px_09,ask_sz_09,ask_ct_09,symbol,order_id
72,2025-07-29T20:12:00.890042000Z,2025-07-29T20:12:00.890042000Z,10,2,1108,S,N,0,,0,0,0,72,7.74,500,5,20.48,500,5,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,ARL,0
73,2025-07-29T20:12:00.890063000Z,2025-07-29T20:12:00.890063000Z,10,2,1108,S,N,0,,0,0,0,73,7.74,600,6,20.48,500,5,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,ARL,0
74,2025-07-29T20:12:00.890089000Z,2025-07-29T20:12:00.890089000Z,10,2,1108,S,N,0,,0,0,0,74,7.74,600,6,20.48,600,6,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,ARL,0
75,2025-07-29T20:12:00.890110000Z,2025-07-29T20:12:00.890110000Z,10,2,1108,S,N,0,,0,0,0,75,7.74,700,7,20.48,600,6,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,ARL,0
76,2025-07-29T20:12:00.890130000Z,2025-07-29T20:12:00.890130000Z,10,2,1108,S,N,0,,0,0,0,76,7.74,700,7,20.48,700,7,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,ARL,0
77,2025-07-29T20:12:00.890151000Z,2025-07-29T20:12:00.890151000Z,10,2,1108,S,N,0,,0,0,0,77,7.74,700,7,18.32,700,1,,0,0,20.48,700,7,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,ARL,0
78,2025-07-29T20:12:00.890174000Z,2025-07-29T20:12:00.890174000Z,10,2,1108,S,N,0,,0,0,0,78,9.29,700,1,18.32,700,1,7.74,700,7,20.48,700,7,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,ARL,0
79,2025-07-29T20:12:00.890197000Z,2025-07-29T20:12:00.890197000Z,10,2,1108,S,N,0,,0,0,0,79,9.67,100,1,18.32,700,1,9.29,700,1,20.48,700,7,7.74,700,7,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,ARL,0
80,2025-07-29T20:12:00.890219000Z,2025-07-29T20:12:00.890219000Z,10,2,1108,S,N,0,,0,0,0,80,9.67,100,1,17.60,100,1,9.29,700,1,18.32,700,1,7.74,700,7,20.48,700,7,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,ARL,0
81,2025-07-29T20:12:00.890243000Z,2025-07-29T20:12:00.890243000Z,10,2,1108,S,N,0,,0,0,0,81,9.99,100,1,17.60,100,1,9.67,100,1,18.32,700,1,9.29,700,1,20.48,700,7,7.74,700,7,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,ARL,0
82,2025-07-29T20:12:00.890267000Z,2025-07-29T20:12:00.890267000Z,10,2,1108,S,N,0,,0,0,0,82,9.99,100,1,17.12,100,1,9.67,100,1,17.60,100,1,9.29,700,1,18.32,700,1,7.74,700,7,20.48,700,7,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,ARL,0
83,2025-07-29T20:12:00.890292000Z,2025-07-29T20:12:00.890292000Z,10,2,1108,S,N,0,,0,0,0,83,9.99,100,1,17.12,100,1,9.67,200,2,17.60,100,1,9.29,700,1,18.32,700,1,7.74,700,7,20.48,700,7,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,ARL,0
84,2025-07-29T20:12:00.890316000Z,2025-07-29T20:12:00.890316000Z,10,2,1108,S,N,0,,0,0,0,84,9.99,100,1,17.12,100,1,9.67,200,2,17.60,200,2,9.29,700,1,18.32,700,1,7.74,700,7,20.48,700,7,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,ARL,0
85,2025-07-29T20:12:00.890340000Z,2025-07-29T20:12:00.890340000Z,10,2,1108,S,N,0,,0,0,0,85,9.99,200,2,17.12,100,1,9.67,200,2,17.60,200,2,9.29,700,1,18.32,700,1,7.74,700,7,20.48,700,7,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,ARL,0
86,2025-07-29T20:12:00.890364000Z,2025-07-29T20:12:00.890364000Z,10,2,1108,S,N,0,,0,0,0,86,9.99,200,2,17.12,200,2,9.67,200,2,17.60,200,2,9.29,700,1,18.32,700,1,7.74,700,7,20.48,700,7,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,ARL,0
87,2025-07-29T20:12:00.890389000Z,2025-07-29T20:12:00.890389000Z,10,2,1108,S,N,0,,0,0,0,87,9.99,200,2,17.12,200,2,9.67,200,2,17.60,200,2,9.29,700,1,18.32,700,1,9.13,100,1,20.48,700,7,7.74,700,7,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,ARL,0
88,2025-07-29T20:12:00.890415000Z,2025-07-29T20:12:00.890415000Z,10,2,1108,S,N,0,,0,0,0,88,9.99,200,2,17.12,200,2,9.67,200,2,17.60,200,2,9.29,700,1,18.32,700,1,9.13,100,1,18.40,100,1,7.74,700,7,20.48,700,7,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,ARL,0
89,2025-07-29T20:12:00.890441000Z,2025-07-29T20:12:00.890441000Z,10,2,1108,S,N,0,,0,0,0,89,9.99,200,2,17.12,200,2,9.67,200,2,17.60,200,2,9.29,700,1,18.32,700,1,9.13,100,1,18.40,100,1,7.84,100,1,20.48,700,7,7.74,700,7,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,ARL,0
90,2025-07-29T20:12:00.890468000Z,2025-07-29T20:12:00.890468000Z,10,2,1108,S,N,0,,0,0,0,90,9.99,200,2,17.12,200,2,9.67,200,2,17.60,200,2,9.29,700,1,18.32,700,1,9.13,100,1,18.40,100,1,7.84,100,1,20.32,100,1,7.74,700,7,20.48,700,7,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,ARL,0
91,2025-07-29T20:12:00.890500000Z,2025-07-29T20:12:00.890500000Z,10,2,1108,S,N,0,,0,0,0,91,9.99,200,2,15.30,100,1,9.67,200,2,17.12,200,2,9.29,700,1,17.60,200,2,9.13,100,1,18.32,700,1,7.84,100,1,18.40,100,1,7.74,700,7,20.32,100,1,,0,0,20.48,700,7,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,ARL,0
92,2025-07-29T20:12:00.890529000Z,2025-07-29T20:12:00.890529000Z,10,2,1108,S,N,0,,0,0,0,92,9.99,200,2,15.30,100,1,9.67,200,2,17.12,200,2,9.29,700,1,17.60,200,2,9.13,100,1,18.32,700,1,7.84,100,1,18.40,100,1,7.74,700,7,20.32,100,1,,0,0,20.48,600,6,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,ARL,0
93,2025-07-29T20:12:00.890557000Z,2025-07-29T20:12:00.890557000Z,10,2,1108,S,N,0,,0,0,0,93,9.99,200,2,15.30,100,1,9.67,200,2,17.12,200,2,9.29,700,1,17.60,200,2,9.13,100,1,18.32,700,1,7.84,100,1,18.40,100,1,7.74,700,7,19.58,100,1,,0,0,20.32,100,1,,0,0,20.48,600,6,,0,0,,0,0,,0,0,,0,0,ARL,0
94,2025-07-29T20:12:00.890590000Z,2025-07-29T20:12:00.890590000Z,10,2,1108,S,N,0,,0,0,0,94,9.99,200,2,15.30,100,1,9.67,200,2,17.12,200,2,9.29,700,1,17.60,200,2,9.13,100,1,18.32,700,1,7.84,100,1,18.40,100,1,7.74,700,7,19.58,100,1,,0,0,20.32,100,1,,0,0,20.48,500,5,,0,0,,0,0,,0,0,,0,0,ARL,0
95,2025-07-29T20:12:00.890619000Z,2025-07-29T20:12:00.890619000Z,10,2,1108,S,N,0,,0,0,0,95,9.99,200,2,15.30,100,1,9.67,200,2,17.12,200,2,9.29,700,1,17.60,200,2,9.13,100,1,18.32,700,1,7.84,100,1,18.40,100,1,7.74,700,7,19.58,200,2,,0,0,20.32,100,1,,0,0,20.48,500,5,,0,0,,0,0,,0,0,,0,0,ARL,0
96,2025-07-29T20:12:00.890647000Z,2025-07-29T20:12:00.890647000Z,10,2,1108,S,N,0,,0,0,0,96,9.99,200,2,15.30,100,1,9.67,200,2,17.12,200,2,9.29,700,1,17.60,200,2,9.13,100,1,18.32,700,1,7.84,100,1,18.40,100,1,7.74,700,7,19.58,200,2,,0,0,20.32,100,1,,0,0,20.48,400,4,,0,0,,0,0,,0,0,,0,0,ARL,0
97,2025-07-29T20:12:00.890675000Z,2025-07-29T20:12:00.890675000Z,10,2,1108,S,N,0,,0,0,0,97,9.99,200,2,15.30,100,1,9.67,200,2,17.12,200,2,9.29,700,1,17.60,200,2,9.13,100,1,18.32,700,1,7.84,100,1,18.40,100,1,7.74,700,7,19.58,300,3,,0,0,20.32,100,1,,0,0,20.48,400,4,,0,0,,0,0,,0,0,,0,0,ARL,0
98,2025-07-29T20:12:00.890704000Z,2025-07-29T20:12:00.890704000Z,10,2,1108,S,N,0,,0,0,0,98,9.99,200,2,15.30,100,1,9.67,200,2,17.12,200,2,9.29,700,1,17.60,200,2,9.13,100,1,18.32,700,1,7.84,100,1,18.40,100,1,7.74,700,7,19.58,300,3,,0,0,20.32,100,1,,0,0,20.48,300,3,,0,0,,0,0,,0,0,,0,0,ARL,0
99,2025-07-29T20:12:00.890732000Z,2025-07-29T20:12:00.890732000Z,10,2,1108,S,N,0,,0,0,0,99,9.99,200,2,15.30,100,1,9.67,200,2,17.12,200,2,9.29,700,1,17.60,200,2,9.13,100,1,18.32,700,1,7.84,100,1,18.40,100,1,7.74,700,7,19.58,400,4,,0,0,20.32,100,1,,0,0,20.48,300,3,,0,0,,0,0,,0,0,,0,0,ARL,0
100,2025-07-29T20:12:00.890760000Z,2025-07-29T20:12:00.890760000Z,10,2,1108,S,N,0,,0,0,0,100,9.99,200,2,15.30,100,1,9.67,200,2,17.12,200,2,9.29,700,1,17.60,200,2,9.13,100,1,18.32,700,1,7.84,100,1,18.40,100,1,7.74,700,7,19.58,400,4,,0,0,20.32,100,1,,0,0,20.48,200,2,,0,0,,0,0,,0,0,,0,0,ARL,0
101,2025-07-29T20:12:00.890788000Z,2025-07-29T20:12:00.890788000Z,10,2,1108,S,N,0,,0,0,0,101,9.99,200,2,15.30,100,1,9.67,200,2,17.12,200,2,9.29,700,1,17.60,200,2,9.13,100,1,18.32,700,1,7.84,100,1,18.40,100,1,7.74,700,7,19.58,500,5,,0,0,20.32,100,1,,0,0,20.48,200,2,,0,0,,0,0,,0,0,,0,0,ARL,0
102,2025-07-29T20:12:00.890816000Z,2025-07-29T20:12:00.890816000Z,10,2,1108,S,N,0,,0,0,0,102,9.99,200,2,15.30,100,1,9.67,200,2,17.12,200,2,9.29,700,1,17.60,200,2,9.13,100,1,18.32,700,1,7.84,100,1,18.40,100,1,7.74,700,7,19.58,500,5,,0,0,20.32,100,1,,0,0,20.48,100,1,,0,0,,0,0,,0,0,,0,0,ARL,0
103,2025-07-29T20:12:00.890845000Z,2025-07-29T20:12:00.890845000Z,10,2,1108,S,N,0,,0,0,0,103,9.99,200,2,15.30,100,1,9.67,200,2,17.12,200,2,9.29,700,1,17.60,200,2,9.13,100,1,18.32,700,1,7.84,100,1,18.40,100,1,7.74,700,7,19.58,600,6,,0,0,20.32,100,1,,0,0,20.48,100,1,,0,0,,0,0,,0,0,,0,0,ARL,0
104,2025-07-29T20:12:00.890882000Z,2025-07-29T20:12:00.890882000Z,10,2,1108,S,N,0,,0,0,0,104,9.99,200,2,15.30,100,1,9.67,200,2,17.12,200,2,9.29,700,1,17.60,200,2,9.13,100,1,18.32,700,1,7.84,100,1,18.40,100,1,7.74,700,7,19.58,600,6,,0,0,20.32,100,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,ARL,0
105,2025-07-29T20:12:00.890910000Z,2025-07-29T20:12:00.890910000Z,10,2,1108,S,N,0,,0,0,0,105,9.99,200,2,15.30,100,1,9.67,200,2,17.12,200,2,9.29,700,1,17.60,200,2,9.13,100,1,18.32,700,1,7.84,100,1,18.40,100,1,7.74,700,7,19.58,700,7,,0,0,20.32,100,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,ARL,0
106,2025-07-29T20:12:00.890938000Z,2025-07-29T20:12:00.890938000Z,10,2,1108,S,N,0,,0,0,0,106,10.18,700,1,15.30,100,1,9.99,200,2,17.12,200,2,9.67,200,2,17.60,200,2,9.29,700,1,18.32,700,1,9.13,100,1,18.40,100,1,7.84,100,1,19.58,700,7,7.74,700,7,20.32,100,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,ARL,0
107,2025-07-29T20:12:00.890967000Z,2025-07-29T20:12:00.890967000Z,10,2,1108,S,N,0,,0,0,0,107,10.18,700,1,15.30,100,1,9.99,200,2,16.11,700,1,9.67,200,2,17.12,200,2,9.29,700,1,17.60,200,2,9.13,100,1,18.32,700,1,7.84,100,1,18.40,100,1,7.74,700,7,19.58,700,7,,0,0,20.32,100,1,,0,0,,0,0,,0,0,,0,0,ARL,0
108,2025-07-29T20:12:00.891017000Z,2025-07-29T20:12:00.891017000Z,10,2,1108,S,N,0,,0,0,0,108,10.18,700,1,15.30,100,1,9.99,200,2,16.11,700,1,9.67,200,2,17.12,100,1,9.29,700,1,17.60,200,2,9.13,100,1,18.32,700,1,7.84,100,1,18.40,100,1,7.74,700,7,19.58,700,7,,0,0,20.32,100,1,,0,0,,0,0,,0,0,,0,0,ARL,0
109,2025-07-29T20:12:00.891068000Z,2025-07-29T20:12:00.891068000Z,10,2,1108,S,N,0,,0,0,0,109,10.18,700,1,15.30,100,1,9.99,200,2,16.11,700,1,9.67,200,2,16.38,100,1,9.29,700,1,17.12,100,1,9.13,100,1,17.60,200,2,7.84,100,1,18.32,700,1,7.74,700,7,18.40,100,1,,0,0,19.58,700,7,,0,0,20.32,100,1,,0,0,,0,0,ARL,0
110,2025-07-29T20:12:00.891107000Z,2025-07-29T20:12:00.891107000Z,10,2,1108,S,N,0,,0,0,0,110,10.18,700,1,15.30,100,1,9.99,200,2,16.11,700,1,9.67,200,2,16.38,100,1,9.29,700,1,17.12,100,1,9.13,100,1,17.60,100,1,7.84,100,1,18.32,700,1,7.74,700,7,18.40,100,1,,0,0,19.58,700,7,,0,0,20.32,100,1,,0,0,,0,0,ARL,0
111,2025-07-29T20:12:00.891137000Z,2025-07-29T20:12:00.891137000Z,10,2,1108,S,N,0,,0,0,0,111,10.18,700,1,15.30,100,1,9.99,200,2,16.11,700,1,9.67,200,2,16.38,100,1,9.29,700,1,16.83,100,1,9.13,100,1,17.12,100,1,7.84,100,1,17.60,100,1,7.74,700,7,18.32,700,1,,0,0,18.40,100,1,,0,0,19.58,700,7,,0,0,20.32,100,1,ARL,0
112,2025-07-29T20:12:00.891169000Z,2025-07-29T20:12:00.891169000Z,10,2,1108,S,N,0,,0,0,0,112,10.18,700,1,15.30,100,1,9.99,200,2,16.11,700,1,9.67,200,2,16.38,100,1,9.29,700,1,16.83,100,1,9.13,100,1,17.60,100,1,7.84,100,1,18.32,700,1,7.74,700,7,18.40,100,1,,0,0,19.58,700,7,,0,0,20.32,100,1,,0,0,,0,0,ARL,0
113,2025-07-29T20:12:00.891212000Z,2025-07-29T20:12:00.891212000Z,10,2,1108,S,N,0,,0,0,0,113,10.18,700,1,15.30,100,1,9.99,200,2,16.11,700,1,9.67,200,2,16.38,200,2,9.29,700,1,16.83,100,1,9.13,100,1,17.60,100,1,7.84,100,1,18.32,700,1,7.74,700,7,18.40,100,1,,0,0,19.58,700,7,,0,0,20.32,100,1,,0,0,,0,0,ARL,0
114,2025-07-29T20:12:00.891266000Z,2025-07-29T20:12:00.891266000Z,10,2,1108,S,N,0,,0,0,0,114,10.18,700,1,15.30,100,1,9.99,200,2,16.11,700,1,9.67,200,2,16.38,200,2,9.29,700,1,16.83,100,1,9.13,100,1,18.32,700,1,7.84,100,1,18.40,100,1,7.74,700,7,19.58,700,7,,0,0,20.32,100,1,,0,0,,0,0,,0,0,,0,0,ARL,0
115,2025-07-29T20:12:00.891295000Z,2025-07-29T20:12:00.891295000Z,10,2,1108,S,N,0,,0,0,0,115,10.18,700,1,15.30,100,1,9.99,200,2,16.11,700,1,9.67,200,2,16.38,200,2,9.29,700,1,16.83,200,2,9.13,100,1,18.32,700,1,7.84,100,1,18.40,100,1,7.74,700,7,19.58,700,7,,0,0,20.32,100,1,,0,0,,0,0,,0,0,,0,0,ARL,0
116,2025-07-29T20:12:00.891332000Z,2025-07-29T20:12:00.891332000Z,10,2,1108,S,N,0,,0,0,0,116,10.18,700,1,15.30,100,1,9.99,200,2,16.11,700,1,9.67,200,2,16.38,200,2,9.29,700,1,16.83,200,2,9.13,100,1,18.32,700,1,7.84,100,1,19.58,700,7,7.74,700,7,20.32,100,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,ARL,0
117,2025-07-29T20:12:00.891365000Z,2025-07-29T20:12:00.891365000Z,10,2,1108,S,N,0,,0,0,0,117,10.18,700,1,15.30,100,1,9.99,200,2,16.11,700,1,9.67,200,2,16.38,200,2,9.29,700,1,16.83,200,2,9.13,100,1,17.60,100,1,7.84,100,1,18.32,700,1,7.74,700,7,19.58,700,7,,0,0,20.32,100,1,,0,0,,0,0,,0,0,,0,0,ARL,0
118,2025-07-29T20:12:00.891392000Z,2025-07-29T20:12:00.891392000Z,10,2,1108,S,N,0,,0,0,0,118,10.18,700,1,15.30,100,1,9.99,200,2,16.11,700,1,9.67,200,2,16.38,200,2,9.29,700,1,16.83,200,2,9.13,100,1,17.60,100,1,7.84,100,1,18.32,700,1,7.74,700,7,19.58,700,7,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,ARL,0
119,2025-07-29T20:12:00.891418000Z,2025-07-29T20:12:00.891418000Z,10,2,1108,S,N,0,,0,0,0,119,10.18,700,1,15.30,100,1,9.99,200,2,16.11,700,1,9.67,200,2,16.38,200,2,9.29,700,1,16.83,200,2,9.13,100,1,17.60,100,1,7.84,100,1,18.32,700,1,7.74,700,7,19.44,100,1,,0,0,19.58,700,7,,0,0,,0,0,,0,0,,0,0,ARL,0
120,2025-07-29T20:12:00.891445000Z,2025-07-29T20:12:00.891445000Z,10,2,1108,S,N,0,,0,0,0,120,10.18,700,1,15.30,100,1,10.05,700,1,16.11,700,1,9.99,200,2,16.38,200,2,9.67,200,2,16.83,200,2,9.29,700,1,17.60,100,1,9.13,100,1,18.32,700,1,7.84,100,1,19.44,100,1,7.74,700,7,19.58,700,7,,0,0,,0,0,,0,0,,0,0,ARL,0
121,2025-07-29T20:12:00.891473000Z,2025-07-29T20:12:00.891473000Z,10,2,1108,S,N,0,,0,0,0,121,10.18,700,1,15.30,100,1,10.05,700,1,16.11,700,1,9.99,200,2,16.30,700,1,9.67,200,2,16.38,200,2,9.29,700,1,16.83,200,2,9.13,100,1,17.60,100,1,7.84,100,1,18.32,700,1,7.74,700,7,19.44,100,1,,0,0,19.58,700,7,,0,0,,0,0,ARL,0
122,2025-07-29T20:12:00.891503000Z,2025-07-29T20:12:00.891503000Z,10,2,1108,S,N,0,,0,0,0,122,11.76,100,1,15.30,100,1,10.18,700,1,16.11,700,1,10.05,700,1,16.30,700,1,9.99,200,2,16.38,200,2,9.67,200,2,16.83,200,2,9.29,700,1,17.60,100,1,9.13,100,1,18.32,700,1,7.84,100,1,19.44,100,1,7.74,700,7,19.58,700,7,,0,0,,0,0,ARL,0
123,2025-07-29T20:12:00.891533000Z,2025-07-29T20:12:00.891533000Z,10,2,1108,S,N,0,,0,0,0,123,11.76,100,1,15.30,100,1,10.18,700,1,16.11,700,1,10.05,700,1,16.30,700,1,9.99,200,2,16.38,200,2,9.67,200,2,16.83,200,2,9.29,700,1,17.60,100,1,9.13,100,1,18.32,700,1,7.84,100,1,19.44,100,1,7.74,600,6,19.58,700,7,,0,0,,0,0,ARL,0
124,2025-07-29T20:12:00.891613000Z,2025-07-29T20:12:00.891613000Z,10,2,1108,S,N,0,,0,0,0,124,11.76,100,1,15.30,100,1,10.18,700,1,16.11,700,1,10.05,700,1,16.30,700,1,9.99,200,2,16.38,200,2,9.67,200,2,16.83,200,2,9.29,700,1,17.60,100,1,9.13,100,1,18.32,700,1,8.47,100,1,19.44,100,1,7.84,100,1,19.58,700,7,7.74,600,6,,0,0,ARL,0
125,2025-07-29T20:12:00.891648000Z,2025-07-29T20:12:00.891648000Z,10,2,1108,S,N,0,,0,0,0,125,11.76,100,1,15.30,100,1,10.18,700,1,16.11,700,1,10.05,700,1,16.30,700,1,9.99,200,2,16.38,200,2,9.67,200,2,16.83,200,2,9.29,700,1,17.60,100,1,9.13,100,1,18.32,700,1,8.47,100,1,19.44,100,1,7.84,100,1,19.58,700,7,7.74,500,5,,0,0,ARL,0
126,2025-07-29T20:12:00.891677000Z,2025-07-29T20:12:00.891677000Z,10,2,1108,S,N,0,,0,0,0,126,11.76,100,1,15.30,100,1,10.18,700,1,16.11,700,1,10.05,700,1,16.30,700,1,9.99,200,2,16.38,200,2,9.67,200,2,16.83,200,2,9.29,700,1,17.60,100,1,9.13,100,1,18.32,700,1,8.47,200,2,19.44,100,1,7.84,100,1,19.58,700,7,7.74,500,5,,0,0,ARL,0
127,2025-07-29T20:12:00.891707000Z,2025-07-29T20:12:00.891707000Z,10,2,1108,S,N,0,,0,0,0,127,11.76,100,1,15.30,100,1,10.18,700,1,16.11,700,1,10.05,700,1,16.30,700,1,9.99,200,2,16.38,200,2,9.67,200,2,16.83,200,2,9.29,700,1,17.60,100,1,9.13,100,1,18.32,700,1,8.47,200,2,19.44,100,1,7.84,100,1,19.58,700,7,7.74,400,4,,0,0,ARL,0
128,2025-07-29T20:12:00.891737000Z,2025-07-29T20:12:00.891737000Z,10,2,1108,S,N,0,,0,0,0,128,11.76,100,1,15.30,100,1,10.18,700,1,16.11,700,1,10.05,700,1,16.30,700,1,9.99,200,2,16.38,200,2,9.67,200,2,16.83,200,2,9.29,700,1,17.60,100,1,9.13,100,1,18.32,700,1,8.47,300,3,19.44,100,1,7.84,100,1,19.58,700,7,7.74,400,4,,0,0,ARL,0
129,2025-07-29T20:12:00.891766000Z,2025-07-29T20:12:00.891766000Z,10,2,1108,S,N,0,,0,0,0,129,11.76,100,1,15.30,100,1,10.18,700,1,16.11,700,1,10.05,700,1,16.30,700,1,9.99,200,2,16.38,200,2,9.67,200,2,16.83,200,2,9.29,700,1,17.60,100,1,9.13,100,1,18.32,700,1,8.47,300,3,19.44,100,1,7.84,100,1,19.58,700,7,7.74,300,3,,0,0,ARL,0
130,2025-07-29T20:12:00.891795000Z,2025-07-29T20:12:00.891795000Z,10,2,1108,S,N,0,,0,0,0,130,11.76,100,1,15.30,100,1,10.18,700,1,16.11,700,1,10.05,700,1,16.30,700,1,9.99,200,2,16.38,200,2,9.67,200,2,16.83,200,2,9.29,700,1,17.60,100,1,9.13,100,1,18.32,700,1,8.47,400,4,19.44,100,1,7.84,100,1,19.58,700,7,7.74,300,3,,0,0,ARL,0
131,2025-07-29T20:12:00.891825000Z,2025-07-29T20:12:00.891825000Z,10,2,1108,S,N,0,,0,0,0,131,11.76,100,1,15.30,100,1,10.18,700,1,16.11,700,1,10.05,700,1,16.30,700,1,9.99,200,2,16.38,200,2,9.67,200,2,16.83,200,2,9.29,700,1,17.60,100,1,9.13,100,1,18.32,700,1,8.47,400,4,19.44,100,1,7.84,100,1,19.58,700,7,7.74,200,2,,0,0,ARL,0
132,2025-07-29T20:12:00.891854000Z,2025-07-29T20:12:00.891854000Z,10,2,1108,S,N,0,,0,0,0,132,11.76,100,1,15.30,100,1,10.18,700,1,16.11,700,1,10.05,700,1,16.30,700,1,9.99,200,2,16.38,200,2,9.67,200,2,16.83,200,2,9.29,700,1,17.60,100,1,9.13,100,1,18.32,700,1,8.47,500,5,19.44,100,1,7.84,100,1,19.58,700,7,7.74,200,2,,0,0,ARL,0
133,2025-07-29T20:12:00.891883000Z,2025-07-29T20:12:00.891883000Z,10,2,1108,S,N,0,,0,0,0,133,11.76,100,1,15.30,100,1,10.18,700,1,16.11,700,1,10.05,700,1,16.30,700,1,9.99,200,2,16.38,200,2,9.67,200,2,16.83,200,2,9.29,700,1,17.60,100,1,9.13,100,1,18.32,700,1,8.47,500,5,19.44,100,1,7.84,100,1,19.58,700,7,7.74,100,1,,0,0,ARL,0
134,2025-07-29T20:12:00.891913000Z,2025-07-29T20:12:00.891913000Z,10,2,1108,S,N,0,,0,0,0,134,11.76,100,1,15.30,100,1,10.18,700,1,16.11,700,1,10.05,700,1,16.30,700,1,9.99,200,2,16.38,200,2,9.67,200,2,16.83,200,2,9.29,700,1,17.60,100,1,9.13,100,1,18.32,700,1,8.47,600,6,19.44,100,1,7.84,100,1,19.58,700,7,7.74,100,1,,0,0,ARL,0
135,2025-07-29T20:12:00.891945000Z,2025-07-29T20:12:00.891945000Z,10,2,1108,S,N,0,,0,0,0,135,11.76,100,1,15.30,100,1,10.18,700,1,16.11,700,1,10.05,700,1,16.30,700,1,9.99,200,2,16.38,200,2,9.67,200,2,16.83,200,2,9.29,700,1,17.60,100,1,9.13,100,1,18.32,700,1,8.47,600,6,19.44,100,1,7.84,100,1,19.58,700,7,,0,0,,0,0,ARL,0
136,2025-07-29T20:12:00.891974000Z,2025-07-29T20:12:00.891974000Z,10,2,1108,S,N,0,,0,0,0,136,11.76,100,1,15.30,100,1,10.18,700,1,16.11,700,1,10.05,700,1,16.30,700,1,9.99,200,2,16.38,200,2,9.67,200,2,16.83,200,2,9.29,700,1,17.60,100,1,9.13,100,1,18.32,700,1,8.47,700,7,19.44,100,1,7.84,100,1,19.58,700,7,,0,0,,0,0,ARL,0
